"","ID","name","club","photo","overall","x","y","type","color","position","neigh_1","neigh_2","neigh_3","neigh_4","neigh_5"
"398",212462,"Alex Telles","FC Porto","212462.png",80,2.74650592086241,-0.720757549423115,"Box to Box Player","#C07C8D","LB","Gabi","R. Rodríguez","Fernandinho","M. Sanson","J. Kimmich"
"399",212194,"J. Brandt","Bayer 04 Leverkusen","212194.png",80,0.943541082177388,2.94585981292197,"Out and Out Attacker","#2C90F7","RM,CAM,LM","A. Sanabria","Paco Alcácer","Oyarzabal","Leo Baptistao","Canales"
"400",211748,"K. Demirbay","TSG 1899 Hoffenheim","211748.png",80,2.16184961212378,0.890763971814861,"Box to Box Player","#C07C8D","CAM,CM","J. Vardy","J. dos Santos","Andreas Pereira","N. Amrabat","P. Zieliński"
"401",211320,"D. Rugani","Juventus","211320.png",80,-2.12421098441127,-4.19617481768445,"Defensive Anchor","#EF6537","CB","W. Reid","A. Romagnoli","G. Cabral","K. Papadopoulos","B. Martins Indi"
"402",210896,"M. Sanson","Olympique de Marseille","210896.png",80,2.91881226199236,-0.690571045185545,"Box to Box Player","#C07C8D","CM","D. Alli","L. Biglia","Gabi","J. Kimmich","Alex Telles"
"403",210617,"Samu Castillejo","Villarreal CF","210617.png",80,1.61222959921182,3.44721933357572,"Out and Out Attacker","#2C90F7","RM,LM","Hernâni","J. Izquierdo","M. Meyer","Gervinho","Pablo Sarabia"
"404",210406,"P. Zieliński","Napoli","210406.png",80,2.41600746198689,1.03377307946378,"Box to Box Player","#C07C8D","CM","J. dos Santos","A. Yarmolenko","J. Vardy","Andreas Pereira","N. Amrabat"
"405",210243,"Ricardo Pereira","FC Porto","210243.png",80,2.54748367385619,-0.271194601358077,"Box to Box Player","#C07C8D","RM,RB","Cédric","Y. Cabaye","Y. Tielemans","Beñat","L. Paredes"
"406",210035,"Grimaldo","SL Benfica","210035.png",80,2.66693767072223,0.0206582859778938,"Box to Box Player","#C07C8D","LB","D. Wass","R. Soriano","S. Rudy","A. Dzagoev","Beñat"
"407",209297,"Fred","Shakhtar Donetsk","209297.png",80,3.06222740523619,0.908245008033986,"Box to Box Player","#C07C8D","CM,CDM","E. Banega","O. Özyakup","E. Cavani","I. Perišić","A. Guardado"
"408",208334,"J. Hector","1. FC Köln","208334.png",80,1.80413671109846,-1.73228630873719,"Box to Box Player","#C07C8D","CDM,LB","P. Evra","D. Criscito","Mario Gaspar","F. Ghoulam","J. McCarthy"
"409",208333,"E. Can","Liverpool","208333.png",80,2.06835057693429,-2.04374493175401,"Box to Box Player","#C07C8D","CM,CDM","Azpilicueta","M. Schneiderlin","L. Piszczek","M. Mandžukić","B. Schweinsteiger"
"410",208093,"Gerard Moreno","RCD Espanyol","208093.png",80,1.27324263816795,1.47140979604122,"Out and Out Attacker","#2C90F7","RM,ST,CAM","A. Gyan","D. Benedetto","Ganso","A. Belotti","A. Milik"
"411",207993,"S. Kolašinac","Arsenal","207993.png",80,-0.58839999415946,-3.54990623641563,"Defensive Playmaker","#DC7157","LM,LB","E. Bailly","M. Keane","B. Höwedes","L. Koscielny","Dante"
"412",207439,"L. Paredes","Zenit St. Petersburg","207439.png",80,2.71754583673245,-0.348566684706663,"Box to Box Player","#C07C8D","CM,CDM","Antunes","Y. Cabaye","Y. Tielemans","Ricardo Pereira","S. Corchia"
"413",206585,"Arrizabalaga","Athletic Club de Bilbao","206585.png",80,-12.1498789275642,2.06818641979212,"Goalkeeper","#9487C6","GK","B. Costil","O. Karnezis","T. Horn","R. Adler","Sergio Rico"
"414",206467,"A. Pléa","OGC Nice","206467.png",80,2.17844625086277,1.54362983345066,"Out and Out Attacker","#2C90F7","RW,RM,ST","A. Oxlade-Chamberlain","S. Doumbia","C. Bakambu","L. Podolski","S. Eto'o"
"415",206413,"T. Stepanenko","Shakhtar Donetsk","206413.png",80,1.18955800929562,-2.2583099330223,"Box to Box Player","#C07C8D","CDM","P. Zabaleta","M. Schmelzer","Javi Fuego","Bartra","Camacho"
"416",206273,"O. Shatov","Zenit St. Petersburg","206273.png",80,2.50779844465517,1.85681361729433,"Out and Out Attacker","#2C90F7","RW,LW,LM","E. Salvio","Óliver Torres","T. Rosický","K. Mirallas","A. Martial"
"417",205976,"Leo Baptistao","RCD Espanyol","205976.png",80,1.32322752580429,2.61383709597821,"Out and Out Attacker","#2C90F7","RM,ST","Paco Alcácer","M. Philipp","S. Feghouli","T. Werner","C. Bacca"
"418",205362,"M. Nastasić","FC Schalke 04","205362.png",80,-2.16292239182323,-3.74186439902449,"Defensive Anchor","#EF6537","CB","Jemerson","J. Evans","A. Romagnoli","C. Lenglet","P. Jagielka"
"419",205192,"Denis Suárez","FC Barcelona","205192.png",80,2.62413828259564,2.36063204432561,"Out and Out Attacker","#2C90F7","RM,CM,LM","M. Salah","Lucas Pérez","J. Draxler","Nolito","L. Sané"
"420",204529,"M. Batshuayi","Chelsea","204529.png",80,0.577710506488885,1.66239515469546,"Out and Out Attacker","#2C90F7","ST","M. Berg","D. Origi","K. Dolberg","Fernando Torres","A. Milik"
"421",204082,"J. Brooks","VfL Wolfsburg","204082.png",80,-1.67290245640865,-3.90723026615228,"Defensive Anchor","#EF6537","CB","Marcano","A. Williams","Sidnei","C. Smalling","D. Sánchez"
"422",203890,"S. Vrsaljko","Atlético Madrid","203890.png",80,1.44095234390055,-1.58253548444198,"Box to Box Player","#C07C8D","RB","M. Vecino","Carvajal","Coke","M. Darmian","R. Gagliardini"
"423",203888,"Eric Botteghin","Feyenoord","203888.png",80,-4.00925924051726,-5.86067335452102,"Defensive Anchor","#EF6537","CB","S. Prödl","K. Koulibaly","K. Glik","N. Süle","G. Paletta"
"424",203775,"L. Karius","Liverpool","203775.png",80,-11.9746903109493,2.42859052033847,"Goalkeeper","#9487C6","GK","A. Consigli","G. Rulli","D. Ospina","Moyá","Sergio Rico"
"425",203486,"T. Hazard","Borussia Mönchengladbach","203486.png",80,3.25509574626979,3.15938475720672,"Out and Out Attacker","#2C90F7","RM,CF,LM","N. Gaitán","W. Ben Yedder","S. Nasri","Gelson Martins","Bernardo Silva"
"426",203280,"V. Germain","Olympique de Marseille","203280.png",80,2.6457816584206,2.57267837066295,"Out and Out Attacker","#2C90F7","ST","H. Çalhanoğlu","M. Götze","T. Walcott","N. Fekir","Nolito"
"427",201510,"L. Kurzawa","Paris Saint-Germain","201510.png",80,2.36375269864076,-1.11557306758533,"Box to Box Player","#C07C8D","LB","K. Boateng","Allan","De Marcos","C. Noboa","D. Rose"
"428",201454,"F. Ghoulam","Napoli","201454.png",80,1.85968360762594,-1.8158835113751,"Box to Box Player","#C07C8D","LB","Mario Gaspar","J. Hector","D. Criscito","P. Evra","M. Mandžukić"
"429",200647,"J. Iličić","Atalanta","200647.png",80,2.11439223901231,1.94597526752585,"Out and Out Attacker","#2C90F7","CF,CAM","A. Ruiz","G. Higuaín","C. Bakambu","D. Valeri","B. Traoré"
"430",200610,"K. Volland","Bayer 04 Leverkusen","200610.png",80,2.90393092004974,1.1687987236375,"Box to Box Player","#C07C8D","RW,ST,LW","N. Keïta","M. Acuña","T. Müller","Y. Belhanda","I. Perišić"
"431",199914,"Allan","Napoli","199914.png",80,2.5249846904657,-1.16954436556098,"Box to Box Player","#C07C8D","CM","K. Boateng","L. Kurzawa","Paulinho","C. Noboa","W. Cyprien"
"432",199827,"P. Hernández","RC Celta de Vigo","199827.png",80,1.66558791243316,-1.0506192554315,"Box to Box Player","#C07C8D","CAM,CM","I. Denisov","Roque Mesa","D. Baier","L. Digne","H. Herrera"
"433",199434,"D. Tadić","Southampton","199434.png",80,1.97928157643034,2.30544045095721,"Out and Out Attacker","#2C90F7","RM,CAM,LM","Keko","Jony","K. Bellarabi","Pedro León","E. Rigoni"
"434",199110,"L. Muriel","Sevilla FC","199110.png",80,1.7091286884202,2.88001781275213,"Out and Out Attacker","#2C90F7","ST","J. Martínez","S. Feghouli","J. Hernández","Carles Gil","W. Zaha"
"435",198950,"Pablo Sarabia","Sevilla FC","198950.png",80,1.72616518401046,3.65172479108048,"Out and Out Attacker","#2C90F7","RM,CM,LM","M. Meyer","Hernâni","Samu Castillejo","J. Defoe","C. Pulisic"
"436",198784,"A. Oxlade-Chamberlain","Liverpool","198784.png",80,2.28948571156943,1.48245236968587,"Out and Out Attacker","#2C90F7","RM,RWB,LM","A. Pléa","L. Podolski","A. Kokorin","S. Eto'o","S. Doumbia"
"437",198118,"J. Guilavogui","VfL Wolfsburg","198118.png",80,0.226267970463728,-3.297547215279,"Defensive Playmaker","#DC7157","CM,CDM","Mikel San José","T. Bakayoko","K. Vogt","Naldo","Iñigo Martínez"
"438",196934,"O. Özyakup","Beşiktaş JK","196934.png",80,3.17920471145372,0.937021793314251,"Box to Box Player","#C07C8D","CAM,CM,CDM","E. Banega","Fred","Borja Valero","J. Cuadrado","E. Cavani"
"439",195861,"Y. Rakitskyi","Shakhtar Donetsk","195861.png",80,2.27575435640731,-1.71044245610264,"Box to Box Player","#C07C8D","CB","K. Walker","S. Aurier","Marcos Alonso","M. Dembélé","B. Schweinsteiger"
"440",194957,"P. Jones","Manchester United","194957.png",80,-0.335651824191618,-3.36054354117713,"Defensive Playmaker","#DC7157","CB","Marquinhos","S. Bender","G. Rodríguez","L. Koscielny","D. Abraham"
"441",194879,"Sergi Enrich","SD Eibar","194879.png",80,1.19031261078375,0.385322370871663,"Out and Out Attacker","#2C90F7","ST","S. Zaza","O. Al Soma","André Silva","Dani Ceballos","A. Gignac"
"442",194404,"Neto","Valencia CF","194404.png",80,-11.2637151329128,1.74607447521639,"Goalkeeper","#9487C6","GK","W. Szczęsny","D. Subašić","T. Heaton","B. Foster","Gomes"
"443",194229,"Hugo Mallo","RC Celta de Vigo","194229.png",80,0.495688136467904,-1.7915623937438,"Box to Box Player","#C07C8D","RB,CB","E. Hysaj","M. Kranevitter","Dani García","Balenziaga","V. Denisov"
"444",193886,"D. Didavi","VfL Wolfsburg","193886.png",80,2.43905881755879,0.691965448153338,"Box to Box Player","#C07C8D","CAM,CM","V. Birsa","N. Amrabat","Andreas Pereira","J. Pastore","V. Koziello"
"445",193361,"R. Soriano","Villarreal CF","193361.png",80,2.65975539528517,0.150716373215481,"Box to Box Player","#C07C8D","CAM,CM,LM","D. Wass","Grimaldo","D. Baselli","Manu Trigueros","Parejo"
"446",193130,"A. Schürrle","Borussia Dortmund","193130.png",80,2.62691630261075,2.00069420369932,"Out and Out Attacker","#2C90F7","ST,LW,LM","Óliver Torres","A. Martial","O. Shatov","M. Rashford","E. Salvio"
"447",193116,"M. Gonalons","Roma","193116.png",80,1.1550596160413,-2.64213275886336,"Box to Box Player","#C07C8D","CDM","Camacho","M. Topal","L. Perrin","L. Bender","G. Barry"
"448",193105,"A. Areola","Paris Saint-Germain","193105.png",80,-11.7711170733595,1.54363415604179,"Goalkeeper","#9487C6","GK","O. Baumann","C. Kameni","S. Ruffier","S. Handanovič","T. Courtois"
"449",193061,"R. Pereyra","Watford","193061.png",80,2.92217762055153,0.0895772276854017,"Box to Box Player","#C07C8D","CAM,CM","M. Brozović","João Mário","Manu Trigueros","Jorginho","G. Castro"
"450",192641,"K. Vogt","TSG 1899 Hoffenheim","192641.png",80,0.325031953800823,-3.14476183367274,"Defensive Playmaker","#DC7157","CDM,CB","T. Bakayoko","Mikel San José","J. Guilavogui","M. Musacchio","A. Samaris"
"451",192492,"F. Orellana","Valencia CF","192492.png",80,2.20285359412266,3.78145579901672,"Out and Out Attacker","#2C90F7","RW,CAM","S. Kagawa","Pedro Santos","Deulofeu","K. Coman","J. Defoe"
"452",192086,"A. Kokorin","Zenit St. Petersburg","192086.png",80,2.48043659282516,1.48443504418517,"Out and Out Attacker","#2C90F7","RW,ST","S. Eto'o","E. Lamela","Falcao","A. Oxlade-Chamberlain","A. Samedov"
"453",191687,"Maicon","Galatasaray SK","191687.png",80,-0.960800957436807,-4.41691839984536,"Defensive Anchor","#EF6537","CB","F. Acerbi","Pepe","A. Granqvist","G. Cahill","A. Barzagli"
"454",190972,"E. Salvio","SL Benfica","190972.png",80,2.57313512992238,1.76866780875003,"Out and Out Attacker","#2C90F7","RM","K. Mirallas","O. Shatov","A. Martial","Óliver Torres","T. Rosický"
"455",190815,"D. Blind","Manchester United","190815.png",80,2.05901326251408,-1.54221016579117,"Box to Box Player","#C07C8D","CB,LB","André Gomes","D. Basta","Raúl García","S. Aurier","M. Benassi"
"456",190813,"S. El Shaarawy","Roma","190813.png",80,2.23218895731366,3.24272250001204,"Out and Out Attacker","#2C90F7","LW","Muniain","Y. Konoplyanka","R. Sterling","F. Cervi","C. Vela"
"457",190717,"M. Antonio","West Ham United","190717.png",80,2.06317700554601,0.186551181899962,"Box to Box Player","#C07C8D","RM,RWB,ST","M. Arnold","F. Vázquez","Gayà","Bernat","V. Moses"
"458",190264,"Iago Falqué","Torino","190264.png",80,2.5767023712136,3.72161738988484,"Out and Out Attacker","#2C90F7","RW,LW","Malcom","Eder","E. Višća","M. Özil","E. Çolak"
"459",189574,"Iturraspe","Athletic Club de Bilbao","189574.png",80,0.873725142524372,-2.24402845023498,"Box to Box Player","#C07C8D","CM","M. Schmelzer","G. Pizarro","Javi Fuego","F. Coquelin","T. Partey"
"460",189250,"S. Rondón","West Bromwich Albion","189250.png",80,-0.102172042551375,0.211917077338219,"Box to Box Player","#C07C8D","ST","Jonathas","K. Mitroglou","D. Zapata","Willian José","E. Džeko"
"461",189156,"Daniel Carriço","Sevilla FC","189156.png",80,-0.0541440045814783,-3.23060895139102,"Defensive Playmaker","#DC7157","CDM,CB","Iñigo Martínez","S. Mustafi","Naldo","D. Abraham","Marquinhos"
"462",188802,"M. Schmelzer","Borussia Dortmund","188802.png",80,0.930439803864421,-2.17461696948036,"Box to Box Player","#C07C8D","LM,LB","Iturraspe","Bartra","T. Partey","W. Vainqueur","Javi Fuego"
"463",188253,"J. McCarthy","Everton","188253.png",80,1.69984572698537,-1.65613480663985,"Box to Box Player","#C07C8D","CM,CDM","P. Evra","D. Criscito","J. Hector","Mario Gaspar","M. Vecino"
"464",187735,"A. Dzagoev","CSKA Moscow","187735.png",80,2.67755922765497,-0.122131049572329,"Box to Box Player","#C07C8D","CF,CM,CDM","S. Rudy","Beñat","Y. Tielemans","Grimaldo","Bruno Peres"
"465",187688,"Ganso","Sevilla FC","187688.png",80,1.43975007050572,1.21240077779602,"Out and Out Attacker","#2C90F7","CAM,CM","A. Belotti","Williams","Morata","D. Laxalt","Gerard Moreno"
"466",187491,"F. Smolov","FC Krasnodar","187491.png",80,1.5240511354577,1.81429269196986,"Out and Out Attacker","#2C90F7","ST","F. Kostić","Vágner Love","H. Pérez","Kaká","D. Benedetto"
"467",186146,"D. Welbeck","Arsenal","186146.png",80,1.82688691410064,1.0948090352108,"Out and Out Attacker","#2C90F7","ST","D. Laxalt","C. Immobile","M. Balotelli","A. Belotti","Morata"
"468",185221,"Luiz Gustavo","Olympique de Marseille","185221.png",80,0.58145913529812,-2.95071386851049,"Defensive Playmaker","#DC7157","CM,CDM","A. Samaris","K. Vogt","G. Barry","L. Tousart","T. Bakayoko"
"469",185132,"Mikel San José","Athletic Club de Bilbao","185132.png",80,0.247709903322032,-3.24937537113182,"Defensive Playmaker","#DC7157","CM","J. Guilavogui","T. Bakayoko","K. Vogt","Iñigo Martínez","S. Mustafi"
"470",184392,"M. Darmian","Manchester United","184392.png",80,1.57614359873382,-1.39522611093388,"Box to Box Player","#C07C8D","RB,LB","R. Karsdorp","Escudero","Fernando","S. Vrsaljko","K. El Ahmadi"
"471",184190,"R. Thomas","Angers SCO","184190.png",80,-2.7245226978267,-4.70842481009176,"Defensive Anchor","#EF6537","CB","M. Škrtel","J. Tah","R. Shawcross","K. Manolas","W. Orban"
"472",184111,"C. Benteke","Crystal Palace","184111.png",80,0.661689463522734,0.315054405406518,"Box to Box Player","#C07C8D","ST","E. Džeko","M. Gómez","W. Bony","Willian José","V. Ibišević"
"473",183909,"I. Traoré","Borussia Mönchengladbach","183909.png",80,3.19760601642353,3.61356433895553,"Out and Out Attacker","#2C90F7","RM","Douglas Costa","Nani","W. Sneijder","Gelson Martins","J. Corona"
"474",182002,"Sidnei","RC Deportivo de La Coruña","182002.png",80,-1.55881999696333,-3.9931969131646,"Defensive Anchor","#EF6537","CB","A. Williams","A. Ogbonna","Raúl","J. Brooks","K. Zouma"
"475",178416,"J. Lens","Beşiktaş JK","178416.png",80,2.192178599742,2.54103280945296,"Out and Out Attacker","#2C90F7","RW,RM","A. Kramarić","P. Herrmann","Joaquín","K. Bellarabi","A. Correa"
"476",178311,"Eder","Inter","178311.png",80,2.54850440565176,3.59727094719911,"Out and Out Attacker","#2C90F7","ST,LW","E. Višća","M. Özil","Iago Falqué","E. Çolak","Malcom"
"477",177644,"Kiko Casilla","Real Madrid CF","177644.png",80,-11.4343231793888,1.45135168794089,"Goalkeeper","#9487C6","GK","G. Donnarumma","A. Begović","S. Romero","R. Bürki","Adán"
"478",177604,"Nacho Monreal","Arsenal","177604.png",80,1.84614050383056,-1.49171853764782,"Box to Box Player","#C07C8D","CB,LB","D. Sidibé","K. El Ahmadi","D. Basta","D. Criscito","P. Evra"
"479",177458,"S. Bender","Bayer 04 Leverkusen","177458.png",80,-0.446929787961741,-3.30880753452402,"Defensive Playmaker","#DC7157","CDM,CB","G. Rodríguez","P. Jones","L. Koscielny","V. Lindelöf","Marquinhos"
"480",176915,"A. Fernández","Atlético Madrid","176915.png",80,2.29524998777184,-0.424789709366106,"Box to Box Player","#C07C8D","CM","João Cancelo","Mariano","N. Bentaleb","M. Arnautović","Cédric"
"481",176733,"M. Berg",NA,"176733.png",80,0.808297255547359,1.60350974223705,"Out and Out Attacker","#2C90F7","ST,CF","M. Batshuayi","D. Origi","K. Dolberg","Fernando Torres","A. Milik"
"482",176376,"I. Piatti","Montreal Impact","176376.png",80,2.896913719744,1.81206885544583,"Out and Out Attacker","#2C90F7","LW,CF,LM","L. Suárez","H. Ziyech","P. Aubameyang","K. Kampl","Giuliano"
"483",176104,"V. Birsa","Chievo Verona","176104.png",80,2.54148132797626,0.575187401254478,"Box to Box Player","#C07C8D","CAM","D. Didavi","V. Koziello","J. Pastore","Z. Ibrahimović","A. Ayew"
"484",175379,"Pedro León","SD Eibar","175379.png",80,1.91438716924476,2.19661884295363,"Out and Out Attacker","#2C90F7","RM,LM","Jony","S. Kalou","D. Tadić","B. Traoré","Keko"
"485",173909,"K. Boateng","Eintracht Frankfurt","173909.png",80,2.4244500962546,-1.13901162440809,"Box to Box Player","#C07C8D","ST,CAM,LM","L. Kurzawa","Allan","Paulinho","De Marcos","C. Noboa"
"486",173521,"Marcano","FC Porto","173521.png",80,-1.61379209945257,-3.81354300247302,"Defensive Anchor","#EF6537","CB","C. Smalling","J. Brooks","Rúben Semedo","L. López","A. Williams"
"487",173432,"H. Moreno","Roma","173432.png",80,-0.360424132225979,-2.83672913226507,"Defensive Playmaker","#DC7157","CB,LB","Gabriel Paulista","Yeray","Nacho Fernández","D. Abraham","N. Pareja"
"488",173373,"S. Romero","Manchester United","173373.png",80,-11.2760241884718,1.44057345203167,"Goalkeeper","#9487C6","GK","W. Caballero","Kiko Casilla","A. Begović","G. Donnarumma","G. Buffon"
"489",173221,"A. Candreva","Inter","173221.png",80,2.99699083159268,1.3291806030232,"Box to Box Player","#C07C8D","RW,RM,CAM","K. Mbappé","M. Acuña","Roberto Firmino","K. Volland","N. Keïta"
"490",173208,"D. Criscito","Zenit St. Petersburg","173208.png",80,1.82171190022463,-1.69132916336601,"Box to Box Player","#C07C8D","CB,LB","P. Evra","J. Hector","Mario Gaspar","J. McCarthy","F. Ghoulam"
"491",172522,"D. Wass","RC Celta de Vigo","172522.png",80,2.63920237687831,0.0910322162342455,"Box to Box Player","#C07C8D","CAM,CM","R. Soriano","Grimaldo","E. Belözoğlu","Manu Trigueros","D. Baselli"
"492",170370,"J. dos Santos","LA Galaxy","170370.png",80,2.27436449048407,0.979352392558694,"Box to Box Player","#C07C8D","RM,CM","J. Vardy","Andreas Pereira","K. Demirbay","P. Zieliński","N. Amrabat"
"493",170368,"E. Lamela","Tottenham Hotspur","170368.png",80,2.5760754526785,1.50623775475751,"Out and Out Attacker","#2C90F7","RM,LM","Falcao","S. Eto'o","A. Kokorin","A. Samedov","V. Darida"
"494",169705,"R. Bertrand","Southampton","169705.png",80,1.05232763780741,-1.78502167706808,"Box to Box Player","#C07C8D","LB","A. Doucouré","B. Davies","M. Carrick","V. Denisov","Carvajal"
"495",169195,"Renato Augusto",NA,"169195.png",80,1.9282637563007,-0.225891921059667,"Box to Box Player","#C07C8D","CAM,CM,LM,CDM","R. Barkley","F. Johnson","M. Arnautović","Nélson Semedo","Gayà"
"496",168530,"Jardel","SL Benfica","168530.png",80,-3.07643160266981,-4.97681437767496,"Defensive Anchor","#EF6537","CB","K. Manolas","Luisão","J. Tah","P. Mertesacker","G. Paletta"
"497",167553,"V. Denisov","Lokomotiv Moscow","167553.png",80,0.874118268197662,-1.77172973909277,"Box to Box Player","#C07C8D","LB","B. Davies","R. Bertrand","A. Doucouré","Dani García","Balenziaga"
"498",167514,"D. Basta","Lazio","167514.png",80,1.98338839541862,-1.63219464468081,"Box to Box Player","#C07C8D","RM,RB","André Gomes","D. Blind","D. Criscito","S. Aurier","Nacho Monreal"
"499",165536,"G. Cabral","RC Celta de Vigo","165536.png",80,-2.37471007882434,-4.264154508318,"Defensive Anchor","#EF6537","CB","K. Papadopoulos","D. Rugani","S. Savić","Danilo","Paulo Oliveira"
"500",165526,"G. Paletta","Milan","165526.png",80,-3.38927340493154,-5.28594433495771,"Defensive Anchor","#EF6537","CB","P. Mertesacker","N. Süle","Luisão","K. Koulibaly","F. Fazio"
"501",164859,"T. Walcott","Arsenal","164859.png",80,2.58610194581864,2.66174174776905,"Out and Out Attacker","#2C90F7","RM,ST,LM","N. Sansone","M. Götze","V. Germain","H. Çalhanoğlu","Nolito"
"502",164835,"L. Fabiański","Swansea City","164835.png",80,-11.654930371127,2.00146401914423,"Goalkeeper","#9487C6","GK","J. Oblak","S. Sirigu","S. Mandanda","José Reina","R. Zieler"
"503",163155,"B. Foster","West Bromwich Albion","163155.png",80,-11.3351281697065,1.91563406278126,"Goalkeeper","#9487C6","GK","T. Heaton","A. Mirante","José Reina","Gomes","Neto"
"504",162369,"V. Ibišević","Hertha BSC Berlin","162369.png",80,0.610812153899847,0.661726548930058,"Box to Box Player","#C07C8D","ST","B. Gomis","M. Gómez","Zé Luís","E. Džeko","C. Benteke"
"505",162329,"K. El Ahmadi","Feyenoord","162329.png",80,1.8205028317685,-1.33396910757997,"Box to Box Player","#C07C8D","CM","C. Ansaldi","D. Sidibé","Fernando","Nacho Monreal","Juanfran"
"506",158232,"S. Kalou","Hertha BSC Berlin","158232.png",80,1.83717740345501,2.20996489430722,"Out and Out Attacker","#2C90F7","ST,LM","Pedro León","Jony","D. Tadić","Keko","G. Bou"
"507",157960,"Manuel Fernandes","Lokomotiv Moscow","157960.png",80,2.84818960835827,0.334136717336336,"Box to Box Player","#C07C8D","CAM,CM","Parejo","Jorginho","M. Kovačić","Manu Trigueros","V. Koziello"
"508",156713,"A. Granqvist","FC Krasnodar","156713.png",80,-1.34809639880251,-4.23933074470869,"Defensive Anchor","#EF6537","CB","A. Barzagli","F. Lejeune","J. Bruma","Marcelo","A. Ogbonna"
"509",150516,"L. Podolski","Vissel Kobe","150516.png",80,2.32085795277379,1.31393676047359,"Out and Out Attacker","#2C90F7","RM,ST,CAM","A. Oxlade-Chamberlain","A. Kokorin","S. Eto'o","A. Pléa","P. Zieliński"
"510",146460,"Javi Fuego","RCD Espanyol","146460.png",80,0.909142597382621,-2.34712399892407,"Box to Box Player","#C07C8D","CM,CDM","G. Pizarro","Iturraspe","M. Schmelzer","F. Coquelin","T. Partey"
"511",143587,"F. Belluschi","San Lorenzo de Almagro","143587.png",80,2.96309247422028,0.687830868245028,"Box to Box Player","#C07C8D","CAM,CM","J. Wilshere","A. Guardado","Bruno Fernandes","M. Kovačić","G. Sigurðsson"
"512",140293,"A. Mirante","Bologna","140293.png",80,-11.3513587645519,2.07011647454297,"Goalkeeper","#9487C6","GK","I. Akinfeev","B. Foster","José Reina","T. Heaton","S. Mandanda"
"513",139968,"V. Enyeama","LOSC Lille","139968.png",80,-10.6554534745853,2.67739026701927,"Goalkeeper","#9487C6","GK","Ederson","H. Lloris","A. Onana","K. Schmeichel","Casillas"
"514",139668,"F. Marchetti","Lazio","139668.png",80,-11.0438190060799,1.89682161772241,"Goalkeeper","#9487C6","GK","Gomes","T. Heaton","J. Hart","Júlio César","Y. Cardinale"
"515",138449,"Kaká","Orlando City Soccer Club","138449.png",80,1.57573375534487,1.93432329818408,"Out and Out Attacker","#2C90F7","CF,CAM","H. Pérez","Vágner Love","F. Smolov","F. Kostić","G. Bou"
"516",138412,"J. Milner","Liverpool","138412.png",80,4.03586514221062,-0.933587836367455,"Box to Box Player","#C07C8D","CM,LB","R. Nainggolan","D. Alaba","C. Marchisio","D. Srna","Ander Herrera"
"517",134744,"A. Hutchinson","Beşiktaş JK","134744.png",80,1.83927781134708,-2.0004136907531,"Box to Box Player","#C07C8D","CM,CDM","I. Gueye","M. Mandžukić","F. Ghoulam","M. Schneiderlin","S. Milinković-Savić"
"518",124635,"M. Topal","Fenerbahçe SK","124635.png",80,1.07605937215052,-2.73582861041489,"Defensive Playmaker","#DC7157","CDM,CB","M. Gonalons","L. Perrin","Camacho","G. Barry","M. Rojo"
"519",112316,"J. Mathieu","Sporting CP","112316.png",80,0.52248286653834,-3.42875590311717,"Defensive Playmaker","#DC7157","CB,LB","P. Wernbloom","T. Bakayoko","G. Krychowiak","A. Samaris","William Carvalho"
"520",111661,"C. Kameni","Fenerbahçe SK","111661.png",80,-11.7109832132317,1.62613509385998,"Goalkeeper","#9487C6","GK","O. Baumann","A. Areola","S. Ruffier","T. Courtois","R. Bürki"
"521",53914,"P. Jagielka","Everton","53914.png",80,-2.42210614049963,-3.50085248990289,"Defensive Anchor","#EF6537","CB","L. Tonelli","J. Evans","K. Wimmer","Jemerson","M. Nastasić"
"522",50542,"J. Defoe","Bournemouth","50542.png",80,2.00214988997718,3.53352931738124,"Out and Out Attacker","#2C90F7","ST","M. Meyer","F. Cervi","Pedro Santos","Pablo Sarabia","S. Kagawa"
"523",48717,"Júlio César","SL Benfica","48717.png",80,-10.8312270954336,2.01521304268657,"Goalkeeper","#9487C6","GK","Rui Patrício","J. Zoet","J. Cillessen","J. Hart","F. Marchetti"
"524",21146,"M. Carrick","Manchester United","21146.png",80,1.21929577817027,-1.77992223567078,"Box to Box Player","#C07C8D","CDM","Carvajal","A. Doucouré","R. Gagliardini","R. Bertrand","B. Davies"
"525",230977,"M. Almirón","Atlanta United FC","230977.png",79,2.84339238210646,2.25978754123297,"Out and Out Attacker","#2C90F7","CAM","Lucas Vázquez","Jonas","M. Rashford","J. Draxler","D. Berardi"
"526",230142,"Oyarzabal","Real Sociedad","230142.png",79,0.945775604825586,2.458684959298,"Out and Out Attacker","#2C90F7","RW,LW","Paco Alcácer","Leo Baptistao","J. Brandt","M. Philipp","K. Dolberg"
"527",227476,"Soares","FC Porto","227476.png",79,1.42278038672218,0.0203810428208451,"Box to Box Player","#C07C8D","ST","A. Gignac","Dani Ceballos","Diego Costa","R. Lukaku","Héctor Bellerín"
"528",225647,"M. Campaña","Independiente","225647.png",79,-12.249616892438,1.52234655060295,"Goalkeeper","#9487C6","GK","E. Viviano","K. Trapp","R. Jarstein","A. Pyatov","Diego López"
"529",225018,"F. Andone","RC Deportivo de La Coruña","225018.png",79,1.90773013586101,0.507079795290661,"Box to Box Player","#C07C8D","ST","V. Rongier","F. Vázquez","Rubén Pardo","M. Dahoud","M. Antonio"
